500,0.5079714059829712,1.0515927076339722
520,0.3674192726612091,0.8334528803825378
540,0.7070233821868896,1.005170226097107
560,0.4729992747306824,0.752747654914856
580,0.4940778613090515,0.8871635794639587
600,0.7620715498924255,0.9839277863502502
620,0.8019310832023621,0.7434493899345398
640,0.3907524347305298,0.9816453456878662
660,0.499320924282074,1.0224575996398926
680,0.7693257331848145,1.16033136844635
700,0.738244354724884,0.9660965800285339
720,0.7491090297698975,0.7914977073669434
740,0.4859853684902191,0.7863204479217529
760,0.5445492267608643,1.0258610248565674
780,0.664868175983429,1.184956431388855
800,0.5387266278266907,1.252671480178833
820,0.68742436170578,0.8829855918884277
840,0.6269195675849915,0.9392876029014587
860,0.6779748201370239,0.9589126706123352
880,0.5862109065055847,1.1689453125
900,0.5599265694618225,0.858801007270813
920,0.5984975099563599,1.1433290243148804
940,0.9653435945510864,0.9634586572647095
960,0.7698802947998047,0.9653040170669556
980,0.5415213108062744,1.1074477434158325
1000,0.6549651622772217,1.0429177284240723
